x9ovu,2Q5/6k1/p4r2/1pPp2pq/1P1P4/P7/6K1/6R1 b - - 6 42,g5g4 g1h1 f6f2 g2f2,1781,80,85,40,crushing endgame short,https://lichess.org/IqiBuCPu/black#84,
tXJUt,r1br2k1/pp3ppp/1n3q2/b7/8/P1PBBP2/2PQN1PP/R4RK1 w - - 6 16,e3d4 d8d4 e2d4 f6d4 c3d4 a5d2,1707,105,87,39,advantage long middlegame,https://lichess.org/UZsmP7sT#31,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
hWhUm,1rbr2k1/p2p1p1p/2p1pP2/2b5/7R/1PPB4/3K1PPP/7R b - - 4 22,b8b3 d3h7 g8f8 h7c2,1739,75,92,4079,advantage middlegame short,https://lichess.org/s34lIQLV/black#44,
p6p5f,6k1/3r1pbp/5qp1/p1r1p3/P1BpQP2/1P1R1RPP/7K/8 b - - 4 30,e5f4 e4e8 g7f8 e8d7,1739,74,84,65,crushing fork middlegame short,https://lichess.org/guvVaD7U/black#60,
wPcfW,r1bq2k1/pppp1rp1/5n1p/2b3B1/2BnP3/8/PPP2PPP/RN1Q1RK1 w - - 0 9,g5f6 d8f6 c4f7 f6f7 b2b4 c5b6,1702,83,80,42,advantage defensiveMove long opening,https://lichess.org/veTnq0kj#17,Italian_Game Italian_Game_Deutz_Gambit
zgPfN,r2q1rk1/1b5p/np1bpp1B/p3N3/3Pp3/4P3/PP3PBP/2RQ1RK1 b - - 1 16,f6e5 d1g4,1700,323,-60,2,crushing oneMove opening,https://lichess.org/7187Qedx/black#32,Grob_Opening Grob_Opening_Other_variations
7kAhU,2k4r/pnp2ppp/1p1r4/3P3n/1PP4q/P4P2/4BP1P/R1BQR1K1 w - - 0 18,c4c5 d6g6 g1h1 h4f2,1719,75,81,82,crushing deflection middlegame short,https://lichess.org/9qnNyYsL#35,Scandinavian_Defense Scandinavian_Defense_Icelandic-Palme_Gambit
oD72n,8/1k6/8/2npPpK1/3N1P2/2p5/8/8 b - - 3 47,c5e6 d4e6 b7b6 e6d4,1702,75,85,211,crushing endgame hangingPiece knightEndgame short,https://lichess.org/mfs6ke53/black#94,
9TAYW,r2q1rk1/pppn1pbp/5np1/8/3PB3/1QP1PR2/PP4PP/RNB3K1 w - - 1 12,b3b7 a8b8 b7a7 f6e4,1770,74,92,2484,advantage opening short,https://lichess.org/NCLk8W7v#23,Modern_Defense Modern_Defense_Other_variations
VCTQw,5k2/5ppp/pq6/1pn2N2/4PPP1/2P1Q2P/1r6/4R2K b - - 3 36,c5a4 e1d1 b2b1 d1b1 b6e3 f5e3,1780,135,7,13,crushing endgame long quietMove,https://lichess.org/bgtQ12aN/black#72,
Zz7TU,4k3/8/7Q/8/1ppP3P/2q5/6P1/5NK1 w - - 1 41,h6e3 c3e3 f1e3 c4c3 g1f1 b4b3 f1e2 b3b2 e2d3 b2b1q,1766,75,96,9817,advancedPawn crushing endgame promotion veryLong,https://lichess.org/7TrPC3l0#81,
BgHWH,5rk1/pppqn1b1/r2p2pp/4p3/1PP1NPP1/2PQ4/P6P/R1B2RK1 w - - 0 22,e4c5 d7g4 d3g3 g4g3,1738,125,67,15,crushing kingsideAttack middlegame short,https://lichess.org/s477yemm#43,
qAu6J,2k5/pp3p1p/2qB4/3pPpr1/6r1/3Q1P2/2P4P/1R1R3K w - - 0 27,d3d5 g4g1 d1g1 g5g1 h1g1 c6d5,1786,76,93,357,advantage long middlegame,https://lichess.org/MeFf4KV7#53,
AxWjI,8/1p4p1/5k1p/2P1p3/1PBn4/6P1/P2r1PKP/4R3 w - - 0 36,c4d5 d4c2 e1c1 c2e3 g2f3 e3d5,1786,76,81,69,advantage endgame long pin,https://lichess.org/zBImo5AL#71,
ZDcTE,7r/3q1k1p/1Q4p1/1p5n/4R3/2P1B2P/r1P2PP1/2K4R w - - 0 26,h1d1 a2a1 c1b2 a1d1,1729,75,80,175,advantage deflection middlegame queensideAttack short skewer,https://lichess.org/TMX3iDDa#51,
GOCbL,r6r/pbppnkp1/1p2p1p1/2b1Pn2/5P2/2N5/PPPBN1PP/R3QR1K w - - 6 18,c3a4 h8h2 h1h2 a8h8 e1h4 h8h4,1769,75,87,321,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/i8OU5Vlk#35,Horwitz_Defense Horwitz_Defense_Other_variations
3bc3I,4r1k1/p1q2p1p/5p2/2p5/8/3P1P2/PPP2PKb/RN1Q4 w - - 0 18,b1c3 g8h8 d1h1 e8g8 g2f1 g8g1 h1g1 h2g1,1754,74,92,640,advantage clearance endgame fork veryLong,https://lichess.org/MajQTdR8#35,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
WsQqi,r1q3k1/pRp2ppp/5n2/5b2/3P4/P1P1rN1P/4B1P1/2RQ2K1 w - - 2 21,d1d2 e3e2 d2e2 c8b7,1762,81,84,35,crushing middlegame short,https://lichess.org/hGJ4jQsX#41,
T2XEY,1rr2nk1/6pp/p3pp2/2b2q2/6R1/P4N1P/QBP2PP1/R5K1 b - - 5 23,f5c2 g4g7 g8g7 b2f6 g7f6 a2c2,1752,77,94,14164,advantage attraction discoveredAttack kingsideAttack long middlegame sacrifice,https://lichess.org/xSoODuJm/black#46,
DEstn,7r/pp3pk1/6p1/4R3/2pP2q1/2P1PNn1/2Q2K2/8 b - - 6 33,g3e4 c2e4 g4e4 e5e4,1732,75,91,514,advantage endgame master short,https://lichess.org/uyUUVUvs/black#66,
mB3fM,1b6/1P6/4K3/4P3/5k1p/6p1/6P1/5N2 w - - 3 58,f1d2 h4h3 g2h3 g3g2,1778,74,85,669,advancedPawn crushing endgame master short,https://lichess.org/YFJwkC3G#115,
TCoJ8,r3q1k1/1b5p/1p1pp2r/p5pn/1P1Pp3/P2B1P2/3Q1BPP/R4RK1 w - - 0 22,d2g5 h6g6 g5h5 g6g2 g1g2 e8h5,1770,76,95,8207,advantage defensiveMove discoveredAttack long master middlegame sacrifice,https://lichess.org/50VfQ93b#43,
MfKh1,r1b1k2r/ppp2ppp/2n1p3/1QbqPn2/2N2P2/2Pp1N2/PP1P2PP/R1B1KB1R w KQkq - 8 10,b2b4 c5f2 e1f2 d5b5,1794,75,98,208,advantage discoveredAttack middlegame short,https://lichess.org/Fy21bnal#19,French_Defense French_Defense_La_Bourdonnais_Variation
qKWdN,r3k2r/pQpp2pp/1p3q2/8/2P5/4P3/Pb4PP/1K1R1B1R b kq - 1 16,b2a1 b7a8 e8e7 a8e4,1750,76,82,65,crushing hangingPiece middlegame short,https://lichess.org/dqmMGzKu/black#32,Indian_Defense Indian_Defense_Budapest_Defense
CVntU,4r1k1/pp4qp/2n3p1/3pr3/1P6/P7/3QNPPP/2RR2K1 w - - 2 26,e2d4 c6d4 d2d4 e5e1 d1e1 e8e1 c1e1 g7d4,1778,74,93,1770,crushing kingsideAttack master middlegame veryLong,https://lichess.org/7WzCQGkV#51,
FJd2l,6rr/ppkn4/2b1Q3/2b1P3/8/2P5/P4PPP/3R1RK1 w - - 1 21,g2g3 g8g3 h2g3 h8h1,1718,77,88,63,master mate mateIn2 middlegame pin sacrifice short,https://lichess.org/YoJ3e9CB#41,
9IV99,r1bq3r/ppp1b1kp/6p1/3NR3/5Q2/3P4/PPP2PPP/R5K1 b - - 4 16,h8f8 e5e7 d8e7 f4d4 e7f6 d5f6,1755,74,99,573,advantage long middlegame sacrifice,https://lichess.org/o1fy6IKI/black#32,Russian_Game Russian_Game_Italian_Variation
la7lg,1r3r1k/1b6/p1qNQ1p1/2p1P2p/1p6/3P2P1/PPP3P1/R4RK1 w - - 1 24,d6f7 f8f7 e6c6 f7f1 a1f1 b7c6,1740,74,93,1050,advantage long middlegame,https://lichess.org/Iu2fXjgQ#47,
WrgM7,r2r3k/p4pp1/2pq2bp/1p2R3/3P4/1P3P2/P2Q2PP/4RB1K b - - 3 23,d6d4 e5e8 d8e8 e1e8 a8e8 d2d4,1797,75,95,1770,crushing kingsideAttack long middlegame,https://lichess.org/ebz4VbrD/black#46,
oAmWM,4nbk1/1p2q3/3p3r/1N1Pp1p1/P3PpP1/B4P2/6Q1/2R3K1 w - - 1 37,g1f2 e7h7 f2g1 h6h3,1774,75,80,126,crushing master middlegame short,https://lichess.org/6uZ6yRF3#73,
kA7md,r3r1k1/2p2ppp/p1b1pq2/1P6/2PP1n2/1B3Q2/1P3PPP/R4RK1 w - - 0 21,f3c6 f4e2 g1h1 e2d4 c6c7 d4b3,1723,264,83,5,crushing fork long middlegame,https://lichess.org/EcGJO57u#41,
dii5c,3rr1k1/pq2bpp1/1p3N2/2p1PP2/3n4/P6P/1PQ3B1/3R1RK1 b - - 1 25,g7f6 d1d4 d8d4 g2b7,1763,75,92,1163,crushing middlegame short,https://lichess.org/dOgicvXR/black#50,
sncrX,1r3b1r/p1pbq1kp/2Qp1np1/3P4/2B5/4B1R1/PPP2P1P/RN2K3 w Q - 4 17,c6c7 b8c8 c7a7 c8c4,1700,74,95,7822,advantage middlegame pin short skewer,https://lichess.org/aUKhFagD#33,Russian_Game Russian_Game_Cochrane_Gambit
6W4Rd,2r1r1k1/1p4qp/1b6/p2pPQp1/P7/2P3P1/1P3PK1/4R2R b - - 0 28,e8f8 f5e6 g7f7 e6b6 f7f3 g2g1,1748,75,84,131,advantage defensiveMove fork long middlegame,https://lichess.org/1lt9axln/black#56,
RUpa6,r3r1k1/2q2ppp/p1p1nn2/1p1p1N2/3P4/3B1Q1P/PPP2PP1/R3R1K1 b - - 3 19,c7f4 e1e6 f4f3 e6e8 a8e8 g2f3,1745,75,95,6121,crushing kingsideAttack long middlegame,https://lichess.org/SoYrMy44/black#38,French_Defense French_Defense_Knight_Variation
QttiH,r4rk1/p4ppp/3p4/2pq4/4B3/5Q1P/PP3PP1/4R1K1 b - - 0 26,d5d2 e1d1 d2d1 f3d1,1779,74,86,855,advantage endgame short,https://lichess.org/DPvXK02x/black#52,
YMeER,4r1k1/ppp2ppp/3r4/3Bn3/1P2PB2/P6q/7N/1R1Q1RK1 w - - 2 20,f4e5 d6g6 d1g4 g6g4 h2g4 h3g4,1729,75,93,64,advantage exposedKing kingsideAttack long middlegame,https://lichess.org/mOd40fva#39,
fHkuE,2r3k1/1p3p2/4p2p/p3Q1P1/P3b3/1q6/3RBPP1/6K1 b - - 0 33,c8c1 g1h2 c1h1 h2h1 b3h3 e5h2,1778,74,93,2842,crushing defensiveMove endgame long,https://lichess.org/zs4NlvEA/black#66,
0YpoC,8/5p1k/p5rp/5Q2/1B1pP3/P2q4/1r3P1P/4R2K b - - 6 37,f7f6 e1g1 d3f3 f5f3,1779,75,95,600,crushing endgame short,https://lichess.org/bf6eaWWA/black#74,
Sq9eE,5rk1/p4pb1/2pp2p1/2p2PP1/4Pp2/2qP3Q/P1P5/3K3R b - - 1 25,c3a1 d1e2 a1h1 h3h1,1702,75,82,192,advantage endgame short,https://lichess.org/oRS8FReP/black#50,
Ws111,3r2r1/1p1k4/2p2p2/2BnpQ2/8/3P2qP/PP6/2R2B1K b - - 1 33,d7e8 f5e6 d5e7 e6e7,1790,279,44,3,mate mateIn2 middlegame short,https://lichess.org/NGZ6kVAz/black#66,
HhbPo,r5k1/3r1pqp/p5p1/5b2/R3NB2/8/4QPP1/6K1 b - - 6 29,a8e8 e4f6 g7f6 e2e8 g8g7 f4e5 f6e5 e8e5,1757,74,95,10866,crushing discoveredAttack middlegame pin veryLong,https://lichess.org/zZTqDwOg/black#58,
caukL,5k2/1b3p1p/2p4q/3pPN2/6Q1/r4P1P/6PK/8 b - - 0 34,h6g6 g4b4 f8g8 f5e7 g8g7 e7g6,1794,79,79,41,crushing endgame fork long,https://lichess.org/UcVPdLnx/black#68,
wQkhx,r1bq3r/pp1k4/2pbp1Q1/3P4/3P1P2/1N2P1P1/P5P1/1R3RK1 b - - 0 20,e6d5 g6g7 d6e7 b3c5,1744,74,87,96,advantage middlegame short,https://lichess.org/hIEC8mhd/black#40,
6bmTS,6k1/2R5/2p5/2p1p3/2P1Pp2/1PK1bN2/1P2r3/8 w - - 0 43,f3e5 e3d4 c3d3 e2e3 d3d2 d4e5,1709,75,96,10547,crushing endgame fork long master,https://lichess.org/mKZkvcLw#85,
L5jVn,r4rk1/pb3ppp/2q5/8/2p5/2P1R1N1/PPQ2PPP/4R1K1 w - - 2 21,g3e4 f7f5 f2f3 f5e4,1721,73,93,5095,advantage middlegame short,https://lichess.org/CHsHrX8d#41,
wDM3m,r4r2/1p1k1b1p/2p2Qn1/p2p3q/4pN2/1PP1P2N/P2P3P/2KR1R2 b - - 2 23,h5e5 f4g6 e5f6 g6f8 d7e7 f1f6,1793,75,76,77,crushing long middlegame,https://lichess.org/VrwjqfaH/black#46,
Jj3uA,1kr5/1p6/p3N1Q1/8/3p4/P2P1P2/1qP2R2/3K2R1 w - - 0 37,g6e4 b2b1 d1e2 c8c2,1793,129,49,43,deflection endgame mate mateIn2 short,https://lichess.org/GgpzwD6l#73,
IxL0T,r3kbr1/1b1p1p1p/p3Pp2/8/3B4/2qB4/P1P2RPP/R2Q2K1 b q - 0 16,c3d4 e6f7 e8f7 d3g6 g8g6 d1d4,1783,76,95,13022,advancedPawn advantage attackingF2F7 attraction discoveredAttack long middlegame,https://lichess.org/D3eINwOX/black#32,Sicilian_Defense Sicilian_Defense_Kan_Variation
I9aNK,5rk1/p4ppp/8/3p4/Qn2q3/2R3P1/PP2PP1P/4KR2 w - - 5 20,f2f3 b4d3 c3d3 e4a4,1783,75,84,275,crushing discoveredAttack endgame pin short,https://lichess.org/9dcAVBNX#39,
sfCWO,8/8/3k4/6p1/1R3pK1/1Bp5/6r1/8 w - - 0 52,g4f3 c3c2 b3c2 g2c2,1725,76,56,76,advancedPawn crushing endgame master short,https://lichess.org/Oarw0T9V#103,
q3b52,r2qkb1r/ppp1n1pp/2n2p2/4p3/2BpP3/1Q4NP/PPPP1PP1/R1B1K2R b KQkq - 2 9,c6a5 c4f7 e8d7 b3e6,1729,74,94,8870,mate mateIn2 opening short,https://lichess.org/tEjlFeq9/black#18,Scandinavian_Defense Scandinavian_Defense_Other_variations
XkLd7,2k4r/ppp5/q7/7p/8/PP1rPP2/1Q6/3R1K1R w - - 0 27,b2h8 d3d8 f1f2 d8h8,1725,76,77,250,crushing discoveredAttack endgame short,https://lichess.org/0VSGWqrj#53,
w1Wa6,4rk2/pp2qp2/3p1R2/8/2P5/1P1Q4/1P4P1/6K1 w - - 1 33,d3g6 e7e1 f6f1 e1f1 g1f1 f7g6,1742,75,96,11390,crushing endgame long,https://lichess.org/F62145YC#65,
RWT4a,2Q2n1k/ppp4p/8/2bp4/5p1P/2P2N2/PP1NqPP1/6KR w - - 2 27,c8h3 c5f2 g1h2 f2g3 h3g3 f4g3,1769,70,95,11948,advantage kingsideAttack long middlegame,https://lichess.org/8CRJ8UwN#53,
N67rx,3N4/2q2ppk/R3p1np/1P1pN3/3Pn3/3QP2P/5PPK/2r5 w - - 10 31,d8f7 c1h1 h2h1 e4f2 h1g1 f2d3,1774,74,95,12284,advantage attraction fork long middlegame sacrifice,https://lichess.org/ywlMvZcl#61,
VAf1K,5r1r/pppbk3/2n1p3/P2P3p/4N1q1/2PB2P1/5P2/RQ3RK1 b - - 0 25,h5h4 d5c6 d7c6 b1b4,1770,82,74,78,advantage middlegame short,https://lichess.org/keCYHxDK/black#50,
xqvpD,1R6/5p1p/5N1k/6p1/P3P3/1P3PK1/1r5P/5b2 w - - 0 43,b8b6 b2g2 g3h3 g2g1,1732,75,71,85,discoveredAttack endgame mate mateIn2 short,https://lichess.org/wdYatykg#85,
5usiT,r2qkb1r/1Q3ppp/p3p3/3p4/N1nN4/8/PP3PPP/R4RK1 b kq - 0 15,f8e7 d4c6 c4d6 c6d8 d6b7 d8b7,1746,79,79,39,crushing long middlegame,https://lichess.org/rlGUIYK9/black#30,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
uYevv,8/1K5p/2Pk4/1P1n2p1/5p2/5P2/2r2P1P/3R4 b - - 5 45,d6c5 d1d5 c5d5 c6c7 d5d6 c7c8q c2c8 b7c8,1748,75,85,133,advancedPawn crushing endgame promotion sacrifice veryLong,https://lichess.org/5HcKlFTO/black#90,
nKump,3r2k1/p4pp1/1p2p2p/1N6/2P2n1q/1P2BPbP/P1Q2P2/5KR1 w - - 10 28,f2g3 h4h3 f1e1 f4d3 c2d3 d8d3,1709,86,87,48,crushing exposedKing long middlegame,https://lichess.org/4uHiYbfs#55,
oU7W6,r2q1rk1/1pp2ppp/p1pP1nb1/8/6P1/2p2N1P/PP3P2/RNBQR1K1 w - - 0 13,d6c7 d8d1 e1d1 c3c2,1721,75,91,2071,advancedPawn advantage opening short,https://lichess.org/ekY6sED2#25,Ruy_Lopez Ruy_Lopez_Exchange_Variation
a9GOj,8/8/p7/1p6/1P5p/1k1N4/6K1/8 w - - 2 56,g2h3 b3c4 d3f4 c4b4,1718,76,81,71,crushing endgame knightEndgame short,https://lichess.org/QmB5H4TQ#111,
4Ehj7,6rr/1b1qk3/p2bpp2/3p3p/3P2P1/P3PN2/3N1PP1/RQ2K2R b KQ - 2 21,h5g4 h1h7 h8h7 b1h7 e7d8 h7g8,1737,187,0,6,crushing fork long middlegame,https://lichess.org/jzUEnPJ7/black#42,
blGPR,8/1p6/p4bp1/8/2P1p1kP/1P6/P3KB2/8 w - - 11 51,e2e3 f6h4 f2g1 g4f5,1756,75,91,837,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/U5Emo5SP#101,
ldOx5,2r5/3Rrpk1/5bp1/pBp5/1pP5/1P5P/P5P1/3R2K1 b - - 3 31,f6d4 d1d4 e7e1 g1f2,1770,93,85,29,crushing endgame short,https://lichess.org/aVARHnFF/black#62,
lQ20a,r3r1k1/ppp4q/1b2np1B/4ppPP/5P2/1N3Q2/PPP5/2KR3R w - - 0 22,f4e5 f6g5 h6g5 e6g5,1739,74,90,1135,advantage master middlegame short trappedPiece,https://lichess.org/0OKgpPdP#43,
XI40s,r1bqk2r/ppp3pp/3p2n1/2bNp1NQ/2BnPp2/3P2P1/PPP2P1P/R1B2RK1 w kq - 7 12,d5c3 d8g5 h5g5 d4f3 g1h1 f3g5,1743,74,88,376,attraction crushing fork long middlegame sacrifice,https://lichess.org/6OOEAn3a#23,Ruy_Lopez Ruy_Lopez_Classical_Variation
H4ER2,4r3/4Pkp1/p1p5/6PK/P7/1P6/8/4R3 b - - 2 40,e8e7 e1e7 f7e7 h5g6,1756,76,87,63,crushing endgame rookEndgame short,https://lichess.org/D7EltIzL/black#80,
nwmsB,r3r1k1/pp2bppp/5n2/q4b2/2BB4/2N2P2/PP1Q2PP/2KRR3 w - - 3 16,c3d5 a5d2 c1d2 f6d5,1776,93,69,42,crushing middlegame queensideAttack short,https://lichess.org/AR2UVaCh#31,Sicilian_Defense Sicilian_Defense_Prins_Variation
7XeEk,8/7n/7P/4K3/1k6/8/3N1p2/8 b - - 3 59,b4c3 d2e4 c3c4 e4f2,1736,93,71,43,crushing endgame knightEndgame short,https://lichess.org/s4mZzgFB/black#118,
0jkm8,r3q1k1/p1p1br1p/1p1p2pB/4p3/8/1QP2R2/P1P1K1PP/R7 b - - 3 20,c7c6 a1f1 d6d5 f3f7 e8f7 f1f7,1736,74,88,1191,advantage long middlegame quietMove,https://lichess.org/XjihkBVo/black#40,
CBic7,2r3k1/1R5p/1p2Npp1/p3p3/2P5/1P2b1P1/1P5P/7K b - - 0 29,c8c6 b7b8 g8f7 e6d8 f7e7 d8c6,1785,74,95,6867,crushing endgame fork long,https://lichess.org/KWIyt38Y/black#58,
VhDKt,r1b3k1/pp4bp/1n2p1q1/2ppP3/6n1/2P2Q2/PP1NNP2/R3K1R1 b Q - 1 22,h7h5 e2f4 g6f5 f4h5,1747,241,50,7,equality middlegame short,https://lichess.org/wOdyfj7l/black#44,
DYFEm,4Qr2/5P1k/p1P3pp/2qp1n2/P3p3/7P/6P1/1R3R1K w - - 6 42,e8f8 f5g3 h1h2 g3f1 b1f1 c5f8,1740,75,94,1969,crushing endgame fork long,https://lichess.org/vLFCOHdb#83,
hOSay,2kr3r/ppp2p1p/2n1bp2/2b1p3/4P3/2P2N2/PP1NKPPP/3R1B1R b - - 6 11,e6a2 b2b3 b7b5 d1a1 b5b4 a1a2,1760,75,85,121,advantage long middlegame quietMove trappedPiece,https://lichess.org/O3LELLHL/black#22,Ponziani_Opening Ponziani_Opening_Jaenisch_Counterattack
Hz8wa,rn1qr1k1/pb3ppp/8/2p5/2Ppn2N/P2Q2P1/4PPBP/1RB1K2R b K - 5 15,d8f6 b1b7 f6f2 e1d1 f2g2 h4g2,1760,78,87,559,advantage long opening,https://lichess.org/AheMoAoK/black#30,Nimzo-Indian_Defense Nimzo-Indian_Defense_Samisch_Variation
XZlpq,r1bq1rk1/1p2bpp1/p1np1n1p/4p3/N1B1P3/4BN1P/PP2QPP1/3R1RK1 b - - 2 12,f6e4 e3b6 d8e8 e2e4,1756,74,87,319,advantage discoveredAttack middlegame short,https://lichess.org/vZe7pLgp/black#24,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
m4phT,8/8/3K1p1k/2pB4/1nP2P2/p3r3/6R1/8 w - - 8 56,d6c5 a3a2 g2a2 b4a2,1759,75,93,2808,advancedPawn crushing endgame short,https://lichess.org/huWDtz84#111,
CA5za,2r2rk1/1bq2p1p/p3p1p1/1p2n3/3B1R2/1P2P2Q/P3B1PP/R5K1 b - - 1 21,e5d7 h3h7 g8h7 f4h4 h7g8 h4h8,1741,79,96,14275,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/3M3XURVS/black#42,
t6fpy,r6k/1b2b1pp/p5r1/1ppqB3/3p1P2/P2P3P/1PP1Q1P1/R2N1RK1 w - - 1 21,g2g4 d5h1 g1f2 e7h4,1726,75,85,851,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/vFxwAEY4#41,
D8xu9,6k1/5pb1/8/3r4/6Q1/3p3P/q4PP1/4R1K1 b - - 1 32,a2a7 e1e8 g8h7 g4e4 h7h6 e4d5 a7a1 g1h2,1783,74,74,105,crushing endgame fork veryLong,https://lichess.org/Xe2EE8jt/black#64,
5yE5p,1r3rk1/6p1/1p5p/pPpPbp2/P4q2/1Q5P/5BB1/R4RK1 w - - 2 26,f2g3 f4g3 b3g3 e5g3,1712,86,87,37,advantage middlegame short,https://lichess.org/hYrxCjRl#51,
s8YGp,7k/1p4p1/2p4p/4p3/1B2Pp2/2P2Bqr/PP4P1/5QK1 w - - 2 32,f1f2 h3h1 g1h1 g3f2,1712,74,90,1528,crushing deflection endgame short,https://lichess.org/khzoAxzo#63,
5NI0s,5bk1/pr6/1pp3p1/6qp/4P3/6NQ/PP4PP/5R1K b - - 1 27,b7f7 h3e6 g5e7 e6g6,1781,74,98,391,crushing endgame short,https://lichess.org/ZdT7M299/black#54,
BvCwl,8/1pb2pk1/p1p2q2/P2pN3/1P1P2Q1/2P5/5P2/6K1 b - - 3 38,g7h8 g4c8 h8g7 c8c7,1741,73,95,8544,crushing endgame fork short,https://lichess.org/yr0TwpGm/black#76,
8Bsy6,1r6/4bkpp/2np4/1r2p2P/4PP2/qPP1B3/p1KQ4/N2R3R b - - 0 28,b5b3 d2d5 f7f8 a1b3,1721,75,86,126,advantage fork intermezzo middlegame short,https://lichess.org/MXULcGH6/black#56,
q0xWG,6k1/5b2/2p2p2/1P3P2/1P3p2/8/B4P2/6K1 b - - 0 42,f7a2 b5b6 c6c5 b6b7,1732,75,94,4145,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/NGzujLuW/black#84,
83L1W,r3r1k1/4ppbp/2N3p1/1q1Pp1P1/1P3P2/P6P/Rp2R1K1/3Q4 w - - 0 33,f4e5 b5e2 d1e2 b2b1q,1799,75,86,610,advancedPawn crushing middlegame promotion short,https://lichess.org/lE6EkbXf#65,
skZr0,8/7p/3p2pk/3Pp3/4P1b1/1p1Bq2P/1PQ3P1/5K2 w - - 0 37,c2b3 g4e2 d3e2 e3b3,1746,73,97,13320,crushing endgame short,https://lichess.org/Twbl5KHh#73,
aCO77,4kr2/3p4/2qrp3/6Q1/3n2Pp/4NP2/R6P/5RK1 w - - 1 31,g5h4 d4f3 f1f3 c6f3,1751,74,83,92,advantage fork middlegame short,https://lichess.org/IeOiFTSX#61,
kfhGU,3r1b1r/p1p1kqp1/1pBp3p/3Pp3/2P5/3PB2P/PP1K1P2/5R1Q b - - 5 20,g7g6 f2f4 f8g7 f4e5,1787,115,0,21,crushing middlegame short,https://lichess.org/HP8o5pnP/black#40,
s0z5R,8/5pqk/p2Np1n1/4Pp2/P4Q2/7P/6PK/8 w - - 9 42,f4g5 g7e5 g5g3 f5f4,1791,74,92,349,crushing endgame fork master short,https://lichess.org/24TCBq7A#83,
Hfhrw,r4rk1/ppp2ppp/2n3q1/8/2BP2b1/1N3NPn/PP3PKP/2RQR3 w - - 3 16,d1d3 h3f4 g3f4 g4f5 g2h1 f5d3,1768,74,93,4772,crushing discoveredAttack long middlegame sacrifice,https://lichess.org/V4sW1dwP#31,Italian_Game Italian_Game_Classical_Variation
TPmzq,r4kr1/p1p2n2/bp1p4/7Q/2PPP2P/7q/PP4BP/RNR3K1 w - - 1 21,h5e2 g8g2 e2g2 h3e3 g2f2 e3c1,1835,76,95,4785,crushing fork long middlegame sacrifice,https://lichess.org/bfj4BZTs#41,
FMxxh,5rk1/1pp3n1/4pqn1/1P2N1B1/P3P1Pp/1QP2N1P/3r3K/R7 w - - 1 32,h2g1 g6e5 g5f6 e5f3,1815,75,90,1273,crushing kingsideAttack middlegame sacrifice short,https://lichess.org/mbHAkEbk#63,
bCWxw,5r2/7k/p2p4/2pPp3/2P3RK/P1r5/8/7R b - - 1 39,f8f6 h4g5 h7g7 h1h7 g7h7 g5f6,1856,74,85,502,crushing deflection discoveredAttack endgame exposedKing long rookEndgame,https://lichess.org/OtBnbWXG/black#78,
x0ckp,r2q1rk1/1pp1bpp1/pn5p/4P3/P2n4/1B3Q2/1PP2PPP/RNB1R1K1 w - - 1 14,f3g3 d4e2 g1f1 e2g3,1805,75,82,95,crushing kingsideAttack opening short,https://lichess.org/ThvQnkLX#27,Italian_Game Italian_Game_Two_Knights_Defense
Sh6dO,r3k2r/pp2bppp/2p2q2/3PnP1b/1P1N4/2P2N2/P3Q2P/R1B1K1R1 b Qkq - 0 17,c6d5 e2e5 f6e5 f3e5,1867,81,47,48,advantage middlegame short,https://lichess.org/2Gm0eV6K/black#34,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
PTYkR,r4r1k/p5p1/1pp1Q3/2q1Pp1b/4pB2/2P1P3/P1P2PP1/1R3RK1 w - - 0 21,f4h6 a8e8 h6g7 h8g7,1898,76,78,92,crushing middlegame short,https://lichess.org/uqplHRV0#41,
ck9Dr,1rb3k1/2p2pp1/p3r2p/4N3/2Pq1p2/1P5P/P1Q2PP1/R3R1K1 w - - 0 23,c2e4 d4e4 e1e4 f7f6,1811,74,91,715,advantage middlegame short,https://lichess.org/A3zbeFlL#45,
VPaoo,r3k2r/p1q1bp2/2p1nn1p/1p2B1p1/QPB1P3/2N2P2/P1P3PP/2KR3R w kq - 0 18,a4a6 c7e5 a6c6 e8f8,1880,76,87,58,advantage middlegame short,https://lichess.org/aU0q0yAe#35,Philidor_Defense Philidor_Defense_Other_variations
kkOEw,r4rk1/3b2p1/p1p2p1p/3pP3/3P3q/B7/P1Q2PP1/R2R2K1 b - - 1 21,f8f7 e5e6 d7e6 c2c6,1892,220,100,3,advantage deflection short,https://lichess.org/xoA0t0tJ/black#42,
jvMut,8/8/8/3k1p1K/5P2/8/8/8 b - - 0 52,d5d4 h5g6 d4e4 g6g5,1899,76,94,5314,crushing endgame master pawnEndgame short zugzwang,https://lichess.org/mabhENdm/black#104,
